"PERMIT_NO","REVIEWTYPE","DATE_SENT","CONTACT","STATUS","DATE_RECEIVED","NOTES","REMARKS","LOCKID","DATE_DUE","RECORDID","REVIEWGROUP","update_originator_id","update_timestamp","create_timestamp","exID","insert_originator_id","ASSIGNED_DATE","REVIEW_ACK"
"BP2020-1012","CANNABIS NOTICE","2020-12-09 00:00:00","PERMIT TECH","APPROVED","2020-12-15 00:00:00","","","","2021-01-06 00:00:00","AY:2012090850072005","AUTO","0","0000000090F846DB","2427029694","","0","",""
"BP2020-1012","STRUCTURAL CYCLE 1","2020-12-09 00:00:00","SCOTT DOOLITTLE","APPROVED","2021-01-05 00:00:00","","","","2021-01-07 00:00:00","AY:2012090850072006","AUTO","0","0000000091976EBD","2427029699","","0","",""
"BP2020-1013","CANNABIS TASK FORCE","2020-12-09 00:00:00","HOA TAN","APPROVED","2021-01-05 00:00:00","","","","2021-01-06 00:00:00","AY:2012090855152046","AUTO","0","00000000919B082E","2427031043","","0","",""
"BP2020-1013","PLANNING","2020-12-09 00:00:00","TRACY GONZALEZ","APPROVED","2021-01-14 00:00:00","","","","2021-01-06 00:00:00","AY:2012090855152047","AUTO","0","00000000920335A7","2427031044","","0","",""
"BP2020-1013","PUBLIC WORKS","2020-12-09 00:00:00","JOSUE PIMENTEL-MORA","CORRECTIONS SENT","2020-12-31 00:00:00","(1/8/2021 3:38 PM JPM)Notice","Email attached,","","2021-01-06 00:00:00","AY:2012090855152048","AUTO","0","0000000091CD09E4","2427031045","","0","",""
"BP2020-1013","IWM C and D","2020-12-09 00:00:00","IWM REVIEWER","","","","VOIDED (AY 1/8/2021)","","2021-01-07 00:00:00","AY:2012090855152050","AUTO","0","0000000091CCC109","2427031047","","0","",""
"BP2020-1013","SCHOOL DISTRICT","2020-12-09 00:00:00","PERMIT TECH","APPROVED","2021-01-08 00:00:00","","","","2020-12-10 00:00:00","AY:2012090855152051","AUTO","0","0000000091CBF31E","2427031048","","0","",""
"BP2020-1013","ENVIRONMENTAL HEALTH CYCLE 1","2020-12-09 00:00:00","LIA SHREWSBURY","APPROVED","2021-01-26 00:00:00","(12/10/2020 1:57 PM CM)No fe","SEE NOTES","","2021-01-07 00:00:00","AY:2012090855152052","AUTO","0","00000000927155F7","2427031049","","0","",""
"BP2020-1013","FIRE SITE REVIEW CYCLE 1","2020-12-09 00:00:00","PERMIT TECH","APPROVED","2021-01-08 00:00:00","","","","2021-01-07 00:00:00","AY:2012090855152053","AUTO","0","0000000091CBF31C","2427031050","","0","",""
"BP2020-1013","FIRE DISTRICT FEE FORM","2020-12-09 00:00:00","PERMIT TECH","APPROVED","2021-01-08 00:00:00","","","","2021-01-07 00:00:00","AY:2012090855152054","AUTO","0","0000000091CBF31A","2427031051","","0","",""
"BP2020-1013","YSAQMD","2020-12-09 00:00:00","YSAQMD","APPROVED","2021-02-16 00:00:00","","","","2021-02-12 00:00:00","AY:2012090855152055","AUTO","0","00000000934EFEED","2427031052","","0","",""
"BP2020-1013","CANNABIS NOTICE","2020-12-09 00:00:00","PERMIT TECH","APPROVED","2020-12-15 00:00:00","","","","2021-01-06 00:00:00","AY:2012090855152056","AUTO","0","0000000090F84702","2427031053","","0","",""
"BP2020-1013","STRUCTURAL CYCLE 1","2020-12-09 00:00:00","SCOTT DOOLITTLE","APPROVED","2021-01-05 00:00:00","","","","2021-01-07 00:00:00","AY:2012090855152057","AUTO","0","0000000091977089","2427031054","","0","",""
"BP2020-1017","SCHOOL DISTRICT FEE FORM","2020-12-10 00:00:00","PERMIT TECH","","","","VOIDED (AY 12/10/2020)","","2021-01-08 00:00:00","AY:2012101109012750","AUTO","0","0000000090BACD06","2428046510","","0","",""
"BP2020-1017","FIRE SITE REVIEW CYCLE 1","2020-12-10 00:00:00","PERMIT TECH","","","","VOIDED (AY 12/10/2020)","","2021-01-08 00:00:00","AY:2012101109012751","AUTO","0","0000000090BA4A39","2428046513","","0","",""
"BP2020-1017","ELECTRICAL CYCLE 1","2020-12-10 00:00:00","UNASSIGNED BLDG","","","","VOIDED (AY 12/10/2020)","","2021-01-08 00:00:00","AY:2012101109012752","AUTO","0","0000000090BA1E84","2428046518","","0","",""
"BP2020-1017","MECHANICAL CYCLE 1","2020-12-10 00:00:00","UNASSIGNED BLDG","","","","VOIDED (AY 12/10/2020)","","2021-01-08 00:00:00","AY:2012101109022753","AUTO","0","0000000090BA6008","2428046521","","0","",""
"BP2020-1017","F-L-S CYCLE 1","2020-12-10 00:00:00","UNASSIGNED BLDG","","","","VOIDED (AY 12/10/2020)","","2021-01-08 00:00:00","AY:2012101109022755","AUTO","0","0000000090BA345E","2428046527","","0","",""
"BP2020-1017","FIRE DISTRICT FEE FORM","2020-12-10 00:00:00","PERMIT TECH","","","","VOIDED (AY 12/10/2020)","","2021-01-08 00:00:00","AY:2012101109022756","AUTO","0","0000000090BA3462","2428046532","","0","",""
"BP2020-1017","PLANNING CYCLE 1","2020-12-10 00:00:00","TRACY GONZALEZ","","","","VOIDED (AY 12/10/2020)","","2021-01-08 00:00:00","AY:2012101109032757","AUTO","0","0000000090BAA166","2428046535","","0","",""
"BP2020-1017","STRUCTURAL CYCLE 1","2020-12-10 00:00:00","UNASSIGNED BLDG","","","","VOIDED (AY 12/10/2020)","","2021-01-08 00:00:00","AY:2012101109032758","AUTO","0","0000000090BACD0C","2428046538","","0","",""
"BP2020-1017","PUBLIC WORKS","2020-12-10 00:00:00","PUBLIC WORKS REVIEWER","","","","VOIDED (AY 12/10/2020)","","2021-01-07 00:00:00","AY:2012101109032759","AUTO","0","0000000090BACCFB","2428046541","","0","",""
"BP2020-1017","FLOOD ZONE EC","2020-12-10 00:00:00","SCOTT DOOLITTLE","","","","VOIDED (AY 12/10/2020)","","2020-12-17 00:00:00","AY:2012101129172839","FLOOD ZONE","0","0000000090BAE2EA","2428161303","","0","",""
"BP2020-1017","SERVICE DISTRICT FEE FORM","2020-12-10 00:00:00","PERMIT TECH","","","","VOIDED (AY 12/10/2020)","","2020-12-31 00:00:00","AY:2012101129332840","FEE FORMS","0","0000000090BAF8C9","2428172483","","0","",""
"BP2018-0516","REVISION CYCLE 3","2021-01-07 00:00:00","SCOTT DOOLITTLE","APPROVED","2021-01-11 00:00:00","","","","2021-01-14 00:00:00","AY:2101071009166905","ALL","0","0000000091DA1031","2444742553","","0","",""
"BP2021-0024","FIRE DISTRICT FEE FORM","2021-01-08 00:00:00","PERMIT TECH","","","","VOIDED (AY 1/8/2021)","","2021-01-30 00:00:00","AY:2101080334318756","AUTO","0","0000000091CD0E9A","2446127421","","0","",""
"BP2021-0024","SCHOOL DISTRICT FEE FORM","2021-01-08 00:00:00","PERMIT TECH","","","","VOIDED (AY 1/8/2021)","","2021-01-30 00:00:00","AY:2101080334318757","AUTO","0","0000000091CD0ED6","2446127424","","0","",""
"BP2021-0024","IWM C and D","2021-01-08 00:00:00","IWM REVIEWER","","","","VOIDED (AY 1/8/2021)","","2021-01-30 00:00:00","AY:2101080334318758","AUTO","0","0000000091CD0EB6","2446127427","","0","",""
"BP2021-0024","RESIDENTIAL CYCLE 1","2021-01-08 00:00:00","UNASSIGNED BLDG","","","","VOIDED (AY 1/8/2021)","","2021-01-30 00:00:00","AY:2101080334318759","AUTO","0","0000000091CD0ECE","2446127430","","0","",""
"BP2021-0024","PW CYCLE 1","2021-01-08 00:00:00","PUBLIC WORKS REVIEWER","","","","VOIDED (AY 1/8/2021)","","2021-01-30 00:00:00","AY:2101080334328760","AUTO","0","0000000091CD0EC6","2446127433","","0","",""
"BP2021-0024","INCLUSIONARY HOUSING","2021-01-08 00:00:00","TRACY GONZALEZ","","","","VOIDED (AY 1/8/2021)","","2021-01-29 00:00:00","AY:2101080334328761","AUTO","0","0000000091CD0EAE","2446127436","","0","",""
"BP2021-0024","FIRE ALARM CYCLE 1","2021-01-08 00:00:00","UNASSIGNED BLDG","","","","VOIDED (AY 1/8/2021)","","2021-01-23 00:00:00","AY:2101080334328762","AUTO","0","0000000091CD0E98","2446127439","","0","",""
"BP2021-0024","FIRE SPRINK CYCLE 1","2021-01-08 00:00:00","UNASSIGNED BLDG","","","","VOIDED (AY 1/8/2021)","","2021-01-30 00:00:00","AY:2101080334328763","AUTO","0","0000000091CD0EAA","2446127444","","0","",""
"BP2021-0024","ENVIRONMENTAL HEALTH CYCLE 1","2021-01-08 00:00:00","ENV ADMIN","","","","VOIDED (AY 1/8/2021)","","2021-01-30 00:00:00","AY:2101080334328764","AUTO","0","0000000091CD0E94","2446127447","","0","",""
"BP2021-0024","FIRE SITE REVIEW CYCLE 1","2021-01-08 00:00:00","PERMIT TECH","","","","VOIDED (AY 1/8/2021)","","2021-01-30 00:00:00","AY:2101080334328765","AUTO","0","0000000091CD0E9E","2446127450","","0","",""
"BP2021-0024","PLANNING CYCLE 1","2021-01-08 00:00:00","TRACY GONZALEZ","","","","VOIDED (AY 1/8/2021)","","2021-01-30 00:00:00","AY:2101080334338766","AUTO","0","0000000091CD0EBC","2446127453","","0","",""
"BP2021-0023","IWM C and D","2021-01-08 00:00:00","IWM REVIEWER","","","","VOIDED (AY 1/8/2021)","","2021-01-30 00:00:00","AY:2101081008337861","AUTO","0","0000000091C8418F","2445817469","","0","",""
"BP2021-0023","PW CYCLE 1","2021-01-08 00:00:00","PUBLIC WORKS REVIEWER","","","","VOIDED (AY 1/8/2021)","","2021-01-30 00:00:00","AY:2101081008337862","AUTO","0","0000000091C841A5","2445817472","","0","",""
"BP2021-0023","ENVIRONMENTAL HEALTH CYCLE 1","2021-01-08 00:00:00","ENV ADMIN","","","(1/8/2021 10:18 AM AY)Applic","VOIDED (AY 1/8/2021)","","2021-01-30 00:00:00","AY:2101081008347863","AUTO","0","0000000091C93A1F","2445817475","","0","",""
"BP2021-0023","RESIDENTIAL CYCLE 1","2021-01-08 00:00:00","UNASSIGNED BLDG","","","","VOIDED (AY 1/8/2021)","","2021-01-30 00:00:00","AY:2101081008347864","AUTO","0","0000000091C8431D","2445817478","","0","",""
"BP2021-0023","PLANNING CYCLE 1","2021-01-08 00:00:00","TRACY GONZALEZ","","","","VOIDED (AY 1/8/2021)","","2021-01-30 00:00:00","AY:2101081008347865","AUTO","0","0000000091C841A1","2445817481","","0","",""
"BP2021-0023","FIRE SITE REVIEW CYCLE 1","2021-01-08 00:00:00","PERMIT TECH","","","","VOIDED (AY 1/8/2021)","","2021-01-30 00:00:00","AY:2101081008347866","AUTO","0","0000000091C84189","2445817484","","0","",""
"BP2021-0023","FIRE DISTRICT FEE FORM","2021-01-08 00:00:00","PERMIT TECH","","","","VOIDED (AY 1/8/2021)","","2021-01-30 00:00:00","AY:2101081008347867","AUTO","0","0000000091C84183","2445817487","","0","",""
"BP2021-0023","SCHOOL DISTRICT FEE FORM","2021-01-08 00:00:00","PERMIT TECH","","","","VOIDED (AY 1/8/2021)","","2021-01-30 00:00:00","AY:2101081008357868","AUTO","0","0000000091C8432F","2445817490","","0","",""
"BP2021-0047","ENVIRONMENTAL HEALTH CYCLE 1","2021-01-20 00:00:00","LIA SHREWSBURY","APPROVED","2021-02-02 00:00:00","(1/26/2021 8:42 AM DA)Maybe ","SEE NOTES","","2021-02-10 00:00:00","AY:2101201154446052","AUTO","0","0000000092C9A0C8","2453368821","","0","",""
"BP2021-0047","FIRE DISTRICT FEE FORM","2021-01-20 00:00:00","PERMIT TECH","APPROVED","2021-01-28 00:00:00","","","","2021-02-10 00:00:00","AY:2101201154446053","AUTO","0","00000000928DBE3E","2453368824","","0","",""
"BP2021-0047","FIRE SITE REVIEW CYCLE 1","2021-01-20 00:00:00","PERMIT TECH","APPROVED","2021-01-28 00:00:00","(1/20/2021 12:15 PM AY)Provi","","","2021-02-10 00:00:00","AY:2101201154446054","AUTO","0","00000000928DBE40","2453368827","","0","",""
"BP2021-0047","IWM C AND D","2021-01-20 00:00:00","IWM REVIEWER","","","(1/20/2021 12:16 PM AY)C & D","VOIDED (PH 1/21/2021)","","2021-02-10 00:00:00","AY:2101201154446055","AUTO","0","0000000092500BFE","2453368830","","0","",""
"BP2021-0047","PLANNING CYCLE 1","2021-01-20 00:00:00","TRACY GONZALEZ","APPROVED","2021-02-01 00:00:00","(2/1/2021 9:34 AM TG)100' of","FY/SY 20'; RY 25' met","","2021-02-10 00:00:00","AY:2101201154446056","AUTO","0","0000000092AC6DDA","2453368834","","0","",""
"BP2021-0047","PW CYCLE 1","2021-01-20 00:00:00","PUBLIC WORKS REVIEWER","APPROVED","2021-01-21 00:00:00","(1/21/2021 10:12 AM JPM)Driv","","","2021-02-10 00:00:00","AY:2101201154456057","AUTO","0","00000000924B8959","2453368839","","0","",""
"BP2021-0047","AG EXEMPT TRACKING","2021-01-20 00:00:00","SCOTT DOOLITTLE","APPROVED","2021-02-03 00:00:00","","","","2021-02-10 00:00:00","AY:2101201154456058","AUTO","0","0000000092CD3A29","2453368842","","0","",""
"FE2021-0014","ADDRESSING","2021-01-22 00:00:00","ANGELICA YEPEZ","APPROVED","2021-01-28 00:00:00","(1/28/2021 9:10 AM AY)New ad","","","","AY:2101220522007758","ALL","0","000000009289C96D","2455530384","","0","",""
"BP2021-0061","ENVIRONMENTAL HEALTH CYCLE 1","2021-01-28 00:00:00","DEBORAH ANDERSON","APPROVED","2021-02-09 00:00:00","(1/29/2021 11:16 AM CM)(1/29","SEE NOTES","","2021-02-19 00:00:00","AY:2101281050160902","AUTO","0","00000000930BF7D9","2458719779","","0","",""
"BP2021-0061","FIRE DISTRICT FEE FORM","2021-01-28 00:00:00","PERMIT TECH","APPROVED","2021-02-26 00:00:00","(1/28/2021 11:48 AM AY)Provi","","","2021-02-19 00:00:00","AY:2101281050160903","AUTO","0","0000000093CD99F7","2458719782","","0","",""
"BP2021-0061","FIRE SITE REVIEW CYCLE 1","2021-01-28 00:00:00","PERMIT TECH","APPROVED","2021-02-26 00:00:00","","","","2021-02-19 00:00:00","AY:2101281050160904","AUTO","0","0000000093CD99F9","2458719785","","0","",""
"BP2021-0061","IWM C AND D","2021-01-28 00:00:00","IWM REVIEWER","APPROVED","2021-02-05 00:00:00","(1/28/2021 11:48 AM AY)NO C ","see notes","","2021-02-19 00:00:00","AY:2101281050170905","AUTO","0","0000000092F1B8E0","2458719788","","0","",""
"BP2021-0061","PLANNING CYCLE 1","2021-01-28 00:00:00","TRACY GONZALEZ","APPROVED","2021-02-16 00:00:00","","","","2021-02-19 00:00:00","AY:2101281050170906","AUTO","0","000000009353E407","2458719791","","0","",""
"BP2021-0061","PW CYCLE 1","2021-01-28 00:00:00","JOSUE PIMENTEL-MORA","APPROVED","2021-01-29 00:00:00","","","","2021-02-19 00:00:00","AY:2101281050170907","AUTO","0","0000000092A3E411","2458719794","","0","",""
"BP2021-0061","AG EXEMPT TRACKING","2021-01-28 00:00:00","SCOTT DOOLITTLE","APPROVED","2021-02-24 00:00:00","","","","2021-02-19 00:00:00","AY:2101281050170908","AUTO","0","0000000093A93CFD","2458719799","","0","",""
"BP2021-0062","ENVIRONMENTAL HEALTH CYCLE 1","2021-01-28 00:00:00","DEBORAH ANDERSON","APPROVED","2021-02-09 00:00:00","(1/28/2021 11:46 AM AY)Charg","SEE NOTES","","2021-02-19 00:00:00","AY:2101281053470999","AUTO","0","00000000930BEFCF","2458722234","","0","",""
"BP2021-0062","FIRE DISTRICT FEE FORM","2021-01-28 00:00:00","PERMIT TECH","APPROVED","2021-02-26 00:00:00","(1/28/2021 11:48 AM AY)Provi","","","2021-02-19 00:00:00","AY:2101281053471000","AUTO","0","0000000093CF06E5","2458722235","","0","",""
"BP2021-0062","FIRE SITE REVIEW CYCLE 1","2021-01-28 00:00:00","PERMIT TECH","APPROVED","2021-02-26 00:00:00","","","","2021-02-19 00:00:00","AY:2101281053471001","AUTO","0","0000000093CF06E7","2458722236","","0","",""
"BP2021-0062","IWM C AND D","2021-01-28 00:00:00","IWM REVIEWER","APPROVED","2021-02-05 00:00:00","(1/28/2021 11:48 AM AY)NO C ","see notes","","2021-02-19 00:00:00","AY:2101281053471002","AUTO","0","0000000092F36FBB","2458722237","","0","",""
"BP2021-0062","PLANNING CYCLE 1","2021-01-28 00:00:00","TRACY GONZALEZ","APPROVED","2021-02-16 00:00:00","","","","2021-02-19 00:00:00","AY:2101281053471003","AUTO","0","000000009353FB03","2458722238","","0","",""
"BP2021-0062","PW CYCLE 1","2021-01-28 00:00:00","JOSUE PIMENTEL-MORA","APPROVED","2021-01-29 00:00:00","","","","2021-02-19 00:00:00","AY:2101281053471004","AUTO","0","0000000092A3FA48","2458722239","","0","",""
"BP2021-0062","AG EXEMPT TRACKING","2021-01-28 00:00:00","SCOTT DOOLITTLE","APPROVED","2021-02-24 00:00:00","","","","2021-02-19 00:00:00","AY:2101281053471005","AUTO","0","0000000093A9238E","2458722240","","0","",""
"BP2021-0061","FLOOD ZONE REVIEW","2021-01-28 00:00:00","SCOTT DOOLITTLE","APPROVED","2021-02-24 00:00:00","(1/29/2021 11:15 AM CM)FA188","SEE NOTES","","2021-02-19 00:00:00","AY:2101281055041028","FLOOD ZONE","0","0000000093A93CFF","2458722996","","0","",""
"BP2021-0062","FLOOD ZONE REVIEW","2021-01-28 00:00:00","SCOTT DOOLITTLE","APPROVED","2021-02-24 00:00:00","(2/24/2021 9:16 AM SD)This d","","","2021-02-19 00:00:00","AY:2101281055151029","FLOOD ZONE","0","0000000093A92390","2458723065","","0","",""
"BP2021-0076","FIRE DISTRICT FEE FORM","","PERMIT TECH","","","","","","","AY:2102021008485324","AUTO","0","00000000A730DF27","2462010545","","0","",""
"BP2021-0076","SCHOOL DISTRICT FEE FORM","","PERMIT TECH","","","","","","","AY:2102021008485325","AUTO","0","00000000A730DF2F","2462010548","","0","",""
"BP2021-0076","IWM C and D","","IWM REVIEWER","","","","","","","AY:2102021008485326","AUTO","0","00000000A730EEE3","2462010553","","0","",""
"BP2021-0076","RESIDENTIAL CYCLE 1","","UNASSIGNED BLDG","","","","","","","AY:2102021008495327","AUTO","0","00000000A654D40E","2462010558","","0","",""
"BP2021-0076","PW CYCLE 1","","PUBLIC WORKS REVIEWER","","","","","","","AY:2102021008495328","AUTO","0","00000000A730DF2D","2462010561","","0","",""
"BP2021-0076","INCLUSIONARY HOUSING","","TRACY GONZALEZ","","","","","","","AY:2102021008495329","AUTO","0","00000000A730EEE1","2462010564","","0","",""
"BP2021-0076","FIRE ALARM CYCLE 1","","UNASSIGNED BLDG","","","","","","","AY:2102021008495330","AUTO","0","00000000A654D40C","2462010569","","0","",""
"BP2021-0076","FIRE SPRINK CYCLE 1","","UNASSIGNED BLDG","","","","","","","AY:2102021008495331","AUTO","0","00000000A654D40A","2462010572","","0","",""
"BP2021-0076","ENVIRONMENTAL HEALTH CYCLE 1","","ENV ADMIN","","","","VOIDED (CM 2/10/2021)","","","AY:2102021008495332","AUTO","0","00000000A730DF25","2462010575","","0","",""
"BP2021-0076","FIRE SITE REVIEW CYCLE 1","","PERMIT TECH","","","","","","","AY:2102021008505333","AUTO","0","00000000A730DF29","2462010580","","0","",""
"BP2021-0076","PLANNING CYCLE 1","","TRACY GONZALEZ","","","","","","","AY:2102021008505334","AUTO","0","00000000A730DF2B","2462010583","","0","",""
"BP2021-0077","FIRE DISTRICT FEE FORM","2021-02-02 00:00:00","PERMIT TECH","","","","VOIDED (AY 2/3/2021)","","2021-02-24 00:00:00","AY:2102021016585470","AUTO","0","0000000092CF7387","2462012771","","0","",""
"BP2021-0077","SCHOOL DISTRICT FEE FORM","2021-02-02 00:00:00","PERMIT TECH","","","","VOIDED (AY 2/3/2021)","","2021-02-24 00:00:00","AY:2102021016585471","AUTO","0","0000000092CF73F7","2462012776","","0","",""
"BP2021-0077","IWM C and D","2021-02-02 00:00:00","IWM REVIEWER","","","","VOIDED (AY 2/3/2021)","","2021-02-24 00:00:00","AY:2102021016595472","AUTO","0","0000000092CF73A7","2462012779","","0","",""
"BP2021-0077","RESIDENTIAL CYCLE 1","2021-02-02 00:00:00","UNASSIGNED BLDG","","","","VOIDED (AY 2/3/2021)","","2021-02-24 00:00:00","AY:2102021016595473","AUTO","0","0000000092CF73B9","2462012784","","0","",""
"BP2021-0077","PW CYCLE 1","2021-02-02 00:00:00","PUBLIC WORKS REVIEWER","","","","VOIDED (AY 2/3/2021)","","2021-02-24 00:00:00","AY:2102021016595474","AUTO","0","0000000092CF73B5","2462012787","","0","",""
"BP2021-0077","INCLUSIONARY HOUSING","2021-02-02 00:00:00","TRACY GONZALEZ","","","","VOIDED (AY 2/3/2021)","","2021-02-23 00:00:00","AY:2102021016595475","AUTO","0","0000000092CF7399","2462012790","","0","",""
"BP2021-0077","FIRE ALARM CYCLE 1","2021-02-02 00:00:00","UNASSIGNED BLDG","","","","VOIDED (AY 2/3/2021)","","2021-02-17 00:00:00","AY:2102021016595476","AUTO","0","0000000092CF737D","2462012795","","0","",""
"BP2021-0077","FIRE SPRINK CYCLE 1","2021-02-02 00:00:00","UNASSIGNED BLDG","","","","VOIDED (AY 2/3/2021)","","2021-02-24 00:00:00","AY:2102021017005477","AUTO","0","0000000092CF7393","2462012798","","0","",""
"BP2021-0077","ENVIRONMENTAL HEALTH CYCLE 1","2021-02-02 00:00:00","ENV ADMIN","","","","VOIDED (AY 2/3/2021)","","2021-02-24 00:00:00","AY:2102021017005478","AUTO","0","0000000092CF7377","2462012803","","0","",""
"BP2021-0077","FIRE SITE REVIEW CYCLE 1","2021-02-02 00:00:00","PERMIT TECH","","","","VOIDED (AY 2/3/2021)","","2021-02-24 00:00:00","AY:2102021017005479","AUTO","0","0000000092CF738D","2462012806","","0","",""
"BP2021-0077","PLANNING CYCLE 1","2021-02-02 00:00:00","TRACY GONZALEZ","","","","VOIDED (AY 2/3/2021)","","2021-02-24 00:00:00","AY:2102021017005480","AUTO","0","0000000092CF73AF","2462012809","","0","",""
"BP2021-0080","IWM C and D","2021-02-03 00:00:00","IWM REVIEWER","","","(5/3/2021 11:52 AM ANE)Parti","VOIDED (ANE 5/3/2021)","","","AY:2102031142246849","AUTO","0","0000000096A74BE6","2463193063","","0","",""
"BP2021-0080","PW CYCLE 1","2021-05-03 00:00:00","JOSUE PIMENTEL-MORA","APPROVED","2021-05-18 00:00:00","","","","2021-05-21 00:00:00","AY:2102031142246850","AUTO","0","000000009746B761","2463193068","","0","",""
"BP2021-0080","ENVIRONMENTAL HEALTH CYCLE 1","2021-02-03 00:00:00","ENV ADMIN","","","(5/3/2021 11:53 AM ANE)No se","VOIDED (ANE 5/3/2021)","","","AY:2102031142256851","AUTO","0","0000000096A74BE4","2463193071","","0","",""
"BP2021-0080","RESIDENTIAL CYCLE 1","2021-05-03 00:00:00","SCOTT DOOLITTLE","APPROVED","2021-05-18 00:00:00","","","","2021-05-21 00:00:00","AY:2102031142256852","AUTO","0","00000000974660FF","2463193074","","0","",""
"BP2021-0080","PLANNING CYCLE 1","2021-05-03 00:00:00","TRACY GONZALEZ","APPROVED","2021-05-19 00:00:00","","","","2021-05-21 00:00:00","AY:2102031142256853","AUTO","0","000000009757FA87","2463193077","","0","",""
"BP2021-0080","FIRE SITE REVIEW CYCLE 1","2021-05-03 00:00:00","PERMIT TECH","APPROVED","2021-05-10 00:00:00","","","","2021-05-21 00:00:00","AY:2102031142256854","AUTO","0","0000000097458BF6","2463193080","","0","",""
"BP2021-0080","FIRE DISTRICT FEE FORM","2021-05-03 00:00:00","PERMIT TECH","APPROVED","2021-05-10 00:00:00","","","","2021-05-21 00:00:00","AY:2102031142266855","AUTO","0","000000009744E3C5","2463193083","","0","",""
"BP2021-0080","SCHOOL DISTRICT FEE FORM","2021-02-03 00:00:00","PERMIT TECH","","","","VOIDED (ANE 5/3/2021)","","","AY:2102031142266856","AUTO","0","0000000096A74942","2463193088","","0","",""
"FE2021-0039","ADDRESSING","2021-02-04 00:00:00","PERMIT TECH","APPROVED","2021-03-09 00:00:00","(3/9/2021 6:06 PM AY)New add","","","","AY:2102040344558302","ALL","0","0000000094618148","2464585611","","0","",""
"BP2021-0022","ADDRESSING","2021-02-05 00:00:00","ANGELICA YEPEZ","APPROVED","2021-03-02 00:00:00","(2/5/2021 12:57 PM AY)Need t","","","","AY:2102050813238354","ALL","0","0000000093F0ABBC","2464712618","","0","",""
