"BUSINESS_NO","COMPANY","MAIL_ADDRESS1","MAIL_ADDRESS2","MAIL_CITY","MAIL_STATE","MAIL_ZIP","LOC_ADDRESS1","LOC_ADDRESS2","LOC_CITY","LOC_STATE","LOC_ZIP","PHONE","FAX","EMERGENCY","BUSINESS_TYPE","SIC_1","SIC_2","SIC_3","OWNERSHIP_TYPE","TAX_ID","RESALE_ID","ST_LIC_NO","ST_LIC_ISS","ST_LIC_EXP","WRKR_COMP","W_COMP_NO","W_COMP_ISS","W_COMP_EXP","NOTES","COMPANY_PRINT_AS","EMPLOYEES","TEXTFIELD1","TEXTFIELD2","TEXTFIELD3","TEXTFIELD4","TEXTFIELD5","TEXTFIELD6","TEXTFIELD7","TEXTFIELD8","CHECKBOX1","CHECKBOX2","CHECKBOX3","CHECKBOX4","CHECKBOX5","CHECKBOX6","CHECKBOX7","CHECKBOX8","TAG","CLASSIFICATION","EMAIL","OWNER_NAME","SITE_STREETID","SITE_NUMBER","SITE_STREETNAME","SITE_UNIT_NO","SITE_CITY","SITE_STATE","SITE_ZIP","SITE_ALTERNATE_ID","SITE_GEOTYPE","SITE_APN","SITE_LOT_NO","SITE_BLOCK","SITE_TRACT","SITE_SUBDIVISION","SITE_DESCRIPTION","LIAB_CARRIER","LIAB_NO","LIAB_ISS","LIAB_EXP","DEFAULT_INSPECTOR","LOCKID","RECORDID","LOC_RECORDID","DEPOSITTYPE","HISTORICAL_APN","BUSINESS_SUBTYPE","FEES_CHARGED","FEES_PAID","BALANCE_DUE","REFERENCE_NO","update_originator_id","update_timestamp","create_timestamp","insert_originator_id"
"12855","APOLLO HP","661 MCBEAN PARK DR","","LINCOLN","CA","95648","661 MCBEAN PARK DR","","Lincoln,","CA","95648","9162401962","","","","","","","PARTNERSHIP","","","12855","","","","","","","","","","","","","","","","","","","","","","","","","","","","info@apollosolar.us","Ron Wilson","","661","MCBEAN PARK DR","","LINCOLN","CA","95648","","","","","","","","","","","","","","","TG:1903140956353136","","","","","190.31999999999999","141.80000000000001","48.520000000000003","","0","0000000083156CCA","1962204093","0"
"12857","JIM HAMMOND ELECTRIC INC","PO BOX 3083","","YUBA CITY","CA","95992","PO BOX 3083","","Yuba City","CA","95992","5302167366","","","","","","","CORPORATION","","","12857","","","","","","","","","","1017611","C10","8/31/2020","","","","","","","","","","","","","","","","jim.hesolar@gmail.com","Jim Hammond","","","PO BOX 3083","","YUBA CITY","CA","95992","","","","","","","","","","","","","","","TG:1903190208045962","","","","","190.31999999999999","141.80000000000001","48.520000000000003","","0","0000000083156DDB","1966433892","0"
"12870","ALL VALLEY ROOFING","3075 W SAN BRUNO AVE","","Fresno","CA","93711","3075 W SAN BRUNO AVE","","Fresno","CA","93711","5593478232","","","CONTRACTOR","","","","SOLE PROPRIETORSHIP","","","12870","","","","","","","","","","949203","C39 C47","06/30/2022","","","","","","","","","","","","","","","","","JAMES JEFF","","3075","W SAN BRUNO AVE","","Fresno","CA","93711","","","","","","","","","","","","","","","TG:1904081159274336","","","","","141.80000000000001","141.80000000000001","0","","0","000000009B765230","1982942665","0"
"12873","TIM RHONE'S INSTALLATION DEPARTMENT","9 WILLOTTA DRIVE","","FAIRFIELD","CA","94534","9 Willotta Drive","","FAIRFIELD,","CA","94534","7076665478","","","CONTRACTOR","","","","SOLE PROPRIETORSHIP","","","12873","","","","","","","(4/17/2019 1:32 PM TG)TIM RHONE'S INSTALLATION DEPARTMENT","","","","","","","","","","","","","","","","","","","","","timrhone1@comcast.net","Tim Rhone","","9","Willotta Drive","","FAIRFIELD,","CA","94534","","","","","","","","","","","","","","","TG:1904170131525075","","","","","141.80000000000001","141.80000000000001","0","","0","000000009B76530F","1990666105","0"
"12874","Residential Design Services","4900 East Hunter Avenue","","Anaheim","CA","92807","10210 Systems Parkway #310-330","","Sacramento,","CA","95827","7147014200","","","CONTRACTOR","7389","","","CORPORATION","","","532888","","","","","","","","","","532888","B; C15; C54","06/30/2020","","","","","","","","","","","","","","","","mherring@resdesign.com","","","10210","Systems Parkway","#310-330","Sacramento,","CA","95827","","","","","","","","","","","","","","","TG:1904230955429152","","","","","238.84","238.84","0","","0","00000000A6E2DA8A","1995432243","0"
"12877","GKRW LLC dba EcoForce Solutions","2913 TECH CENTER DRIVE","","SANTA ANA","CA","92205","2913 TECH CENTER DRIVE","","Santa Ana","CA","92205","9492295977","","","CONTRACTOR","","","","LIMITED LIABILITY CORPORATION","","","12877","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KEVIN PRATT","","2913","TECH CENTER DRIVE","","Santa Ana","CA","92205","","","","","","","","","","","","","","","TG:1904300136225945","","","","","141.80000000000001","141.80000000000001","0","","0","000000009B7653D7","2001505723","0"
"12887","STREAMLINE PLUMBING SERVICES INC","PO Box 2343","","Woodland,","CA","95776","24 Hacienda Lane","","Woodland","CA","95776","5306680352","","","CONTRACTOR","1711","","","CORPORATION","","","12887","","","","","","","","STREAMLINE PLUMBING SERVICES INC","","1004158","C36","6/30/2021","","","","","","","","","","","","","","","","vanessa@streamlineplumbingservices.com","Noel Chavez","","24","Hacienda Lane","","Woodland","CA","95776","","","","","","","","","","","","","","","TG:1905081109303170","","","","","190.31999999999999","190.31999999999999","0","","0","000000009B765694","2008737947","0"
"12890","WALLY MASTERS ELECTRICAL SERVICE","708 Norwich Court #7","","SACRAMENTO","CA","95833","708 Norwich Court #7","","SACRAMENTO","CA","95833","9162056578","","","CONTRACTOR","1731","","","SOLE PROPRIETORSHIP","","","12890","","","","","","","","","","931969","C10","09/30/2019","","","","","","","","","","","","","","","","walter.masters@gmail.com","Walter Masters","","708","Norwich Court","#7","SACRAMENTO","CA","95833","","","","","","","","","","","","","","","TG:1905160115420463","","","","","425.39999999999998","425.39999999999998","0","","0","00000000A6E2DB65","2016623974","0"
"12902","CROWN PLUMBING & CONSTRUCTION","5920 Fair Oaks BLVD","","Carmichael","CA","","5920 Fair Oaks BLVD","","Carmichael","CA","","9165457200","","","CONTRACTOR","1711","","","","","","12902","","","","","","","","","","934139","B; C36; C8","06/30/2021","","","","","","","","","","","","","","","","crownplumbingsac@gmail.com","Armando Cornelio","","5920","Fair Oaks BLVD","","Carmichael","CA","","","","","","","","","","","","","","","","TG:1906100202191832","","","","","190.31999999999999","190.31999999999999","0","","0","000000009B765A31","2036793977","0"
"12903","D L FIRE PROTECTION","13370 Roadrunner Loop","","RED BLUFF","CA","96080","13370 Roadrunner Loop","","RED BLUFF","CA","96080","5307276250","","","CONTRACTOR","9224","","","SOLE PROPRIETORSHIP","","","12903","","","","","","","","","","952578","C16","952578","","","","","","","","","","","","","","","","devan.leitem@gmail.com","Devan Leitem","","13370","Roadrunner Loop","","RED BLUFF","CA","96080","","","","","","","","","","","","","","","TG:1906100311342011","","","","","190.31999999999999","190.31999999999999","0","","0","000000009B765A91","2037042536","0"
"12900","GRISLER AIR CONDITIONING & HEATING","11020 Cyrus River Court","","GOLD RIVER","CA","95670","11020 Cyrus River Court","","GOLD RIVER","CA","95670","9252553831","","","CONTRACTOR","","","","SOLE PROPRIETORSHIP","","","12900","","","","","","","","","","614626","C20; C36","03/31/2021","","","","","","","","","","","","","","","","jgrisler@comcast.net","John Grisler","","11020","Cyrus River Court","","GOLD RIVER","CA","95670","","","","","","","","","","","","","","","TG:1906100931471217","","","","","141.80000000000001","141.80000000000001","0","","0","000000009B765936","2036604093","0"
"12915","APEX ELECTRIC INC","1956 FAXON DRIVE","","Atwater","CA","95301","1956 FAXON DRIVE","","Atwater","CA","95301","2095525827","","","CONTRACTOR","1731","","","CORPORATION","","","12915","","","","","","","","APEX ELECTRIC INC","","996657","C10","11/30/2020","","","","","","","","","","","","","","","","jeremiah@apexelectric.biz","","","1956","FAXON DRIVE","","Atwater","CA","95301","","","","","","","","","","","","","","","TG:1906200116384282","","","","","190.31999999999999","190.31999999999999","0","","0","000000009B765C51","2046339542","0"
"12920","HUBBART ROOFING CO","P.O Box 14","","Colusa","CA","","P.O Box 14","","Colusa","CA","","5306822847","","","CONTRACTOR","","","","PARTNERSHIP","","","12920","","","","","","","","","","454070","C39","03/31/2020","","","","","","","","","","","","","","","","","Roger Hubbart","","","P.O Box 14","","Colusa","CA","","","","","","","","","","","","","","","","TG:1906270345092569","","","","","141.80000000000001","141.80000000000001","0","","0","000000009B765CA7","2054428456","0"
"12922","CERTIFIED ELECTRIC","P.O. Box 9328","","South Lake Tahoe","CA","96158","P.O. Box 9328","","South Lake Tahoe","CA","96158","5307180568","","","","","","","SOLE PROPRIETORSHIP","","","12922","","","","","","","","","","910530","C10","02/29/2020","","","","","","","","","","","","","","","","certifiedelectric@yahoo.com","Roland Benavidez Jr","","","P.O. Box 9328","","South Lake Tahoe","CA","96158","","","","","","","","","","","","","","","TG:1907091042389061","","","","","190.31999999999999","141.80000000000001","48.520000000000003","","0","0000000086308305","2063721533","0"
"12962","SPEC POOLS","3607 Foxmore Lane","","Esparto","CA","95672","3607 Foxmore Lane","","Esparto","CA","95672","5304171454","","","CONTRACTOR","","","","SOLE PROPRIETORSHIP","","","12962","","","","","","","","","","1039065","C53","05/31/2020","","","","","","","","","","","","","","","","specpools@gmail.com","Marcus Soto","","3607","Foxmore Lane","","Esparto","CA","95672","","","","","","","","","","","","","","","TG:1909110919415178","","","","POOL/SPA","141.80000000000001","141.80000000000001","0","","0","000000009B7693F6","2121041289","0"
"12974","G - MAN SIGN & ELECTRICAL MAINTENANCE","44865 Fremont BLVD STE 8","","Fremont","CA","94538","44865 Fremont BLVD STE 8","","Fremont","CA","94538","6692302818","","","CONTRACTOR","3993","","","SOLE PROPRIETORSHIP","","","12974","","","","","","","","","","783295","C10, C45","02/29/2020","","","","","","","","","","","","","","","","","Matt Otsen","","44865","Fremont BLVD","STE 8","Fremont","CA","94538","","","","","","","","","","","","","","","TG:1910010854381806","","","","ELECTRICAL","190.31999999999999","190.31999999999999","0","","0","000000009B76AE2A","2138010317","0"
"12978","PARAGON CONSTRUCTION","PO BOX 981563","","West Sacramento","CA","95798","PO BOX 981563","","West Sacramento","CA","95798","9163026628","","","CONTRACTOR","1521","","","SOLE PROPRIETORSHIP","","","12978","","","","","","","","PARAGON CONSTRUCTION","","922531","B","09/30/2020","","","","","","","","","","","","","","","","paragon_const@sbcglobal.net","Juan Carlos Garcia","","PO BOX","981563","","West Sacramento","CA","95798","","","","","","","","","","","","","","","TG:1910151059093602","","","","GENERAL","238.84","238.84","0","","0","00000000A706EA13","2151812006","0"
"12980","HARRINGTON CONSTRUCTION","2269 Argent Court","","Folsom","CA","95630","2269 Argent Court","","Folsom","CA","95630","9165017073","","","CONTRACTOR","1522","","","SOLE PROPRIETORSHIP","","","12980","","","","","","","","","","422142","B","10/31/2021","","","","","","","","","","","","","","","","timharrington50@yahoo.com","Tim Harrington","","2269","Argent Court","","Folsom","CA","95630","","","","","","","","","","","","","","","TG:1910161124215263","","","","GENERAL","190.31999999999999","190.31999999999999","0","","0","0000000094BEF5B2","2152779767","0"
"12982","BRASHEAR CONSTRUCTION & CONCRETE PUMPING","P.O. Box 365","","ROSEVILLE","CA","95661","P.O. Box 365","","ROSEVILLE","CA","95661","9167658651","","","CONTRACTOR","3531","","","SOLE PROPRIETORSHIP","","","12982","","","","","","","","","","1006108","C-8, B","08/31/2021","","","","","","","","","","","","","","","","bnbconstruct@aol.com","JEREMY BRASHEAR","","","P.O. Box 365","","ROSEVILLE","CA","95661","","","","","","","","","","","","","","","TG:1910221024228641","","","","","190.31999999999999","190.31999999999999","0","","0","000000009B76D0F6","2156961202","0"
"12983","WILLIAMS ELECTRIC","609 Enter Ave STE 3","","Chico,","CA","95928","609 Enter Ave STE 3","","Chico,","CA","95928","5308643907","","","CONTRACTOR","","","","SOLE PROPRIETORSHIP","","","12983","","","","","","","","","","1026077","C10","04/30/2021","","","","","","","","","","","","","","","","melectric08@gmail.com","Mathew Jones","","609","Enter Ave","STE 3","Chico,","CA","95928","","","","","","","","","","","","","","","TG:1910230859030282","","","","ELECTRICAL","0","","0","","0","000000009B76D14D","2158569731","0"
"12998","A M B ENTERPRISES INC","P.O. Box 398","","Sunland","CA","91040","P.O. Box 398","","Sunland","CA","91040","8184000104","","","CONTRACTOR","","","","CORPORATION","","","12998","","","","","","","","","","1003167","B, C45","04/30/2021","","","","","","","","","","","","","","","","davebartl76@gmail.com","Thomas Bundarin","","","P.O. Box 398","","Sunland","CA","91040","","","","","","","","","","","","","","","TG:1911260945534642","","","","","141.80000000000001","141.80000000000001","0","","0","000000009B76EDD5","2186477273","0"
"13001","ZACHARY RASMUSSEN","2620 LOVETA WAY","","GOLD RIVER","CA","95670","2620 LOVETA WAY","","GOLD RIVER","CA","95670","9164101028","","","CONTRACTOR","","","","SOLE PROPRIETORSHIP","","","13001","","","","","","","","","","1004310","C20","06/30/2021","","","","","","","","","","","","","","","","beyondcoolheatingandair@gmail.com","ZACHARY RASMUSSEN","","2620","LOVETA WAY","","GOLD RIVER","CA","95670","","","","","","","","","","","","","","","TG:1912030924456829","","","","","141.80000000000001","141.80000000000001","0","","0","000000009B76EE6A","2188777285","0"
"13006","ENERGY SERVICE PARTNERS","970 West 190th Street","STE  302","TORRANCE","CA","90502","970 West 190th Street STE 302","","TORRANCE","CA","90502","9258904431","","","CONTRACTOR","1711","","","CORPORATION","","","13006","","","","","","","","ENERGY SERVICE PARTNERS","","","B","11/30/2021","","","","","","","","","","","","","","","","rebecca@energyservicepartners.com","Kenneth Gietz","","970","West 190th Street","STE 302","TORRANCE","CA","90502","","","","","","","","","","","","","","","TG:1912170135217768","","","","GENERAL","190.31999999999999","190.31999999999999","0","","0","00000000B4BFB223","2200108063","0"
"13005","A WISEMAN'S HOME IMPROVEMENT INC","PO Box 535","","Rocklin,","CA","95677","PO Box 535","","Rocklin,","CA","95677","9162764101","","","CONTRACTOR","","","","","","","13005","","","","","","","","","","790687","B, C10, C36","08/31/2020","","","","","","","","","","","","","","","","wisemanimprovement@yahoo.com","Ryan Wiseman","","","PO Box 535","","Rocklin,","CA","95677","","","","","","","","","","","","","","","TG:1912171204367618","","","","","141.80000000000001","141.80000000000001","0","","0","000000009B7AC11B","2200082166","0"
"13023","JONATHAN CARL SNYDER","2760 Armstrong DR","","Sacramento,","CA","95825","2760 Armstrong DR","","Sacramento,","CA","95825","9168353919","","","CONTRACTOR","1521","","","SOLE PROPRIETORSHIP","","","989463","","","","","","","","","","989463","B","12/31/2019","","","","","","","","","","","","","","","","","John Snyder","","2760","Armstrong DR","","Sacramento,","CA","95825","","","","","","","","","","","","","","","TG:2001170111251941","","","","","141.80000000000001","141.80000000000001","0","","0","000000009B7ADA56","2219704758","0"
"13024","","Mailing Address","","","","","","","","","","","","","FOOD AND BEVERAGE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TG:2001170137382023","","","","","","","","","0","0000000092BCE68B","2219748087","0"
"13036","AQUA BELLA POOLS","2500 Ranchland Way","","Roseville","CA","95747","2500 Ranchland Way","","Roseville","CA","95747","9162038183","","","CONTRACTOR","1799","","","SOLE PROPRIETORSHIP","","","1051649","","","","","","","","","","1051649","C-53","03/31/2021","","","","","","","","","","","","","","","","jeff.allen@aquabellapools.net","","","2500","Ranchland Way","","Roseville","CA","95747","","","","","","","","","","","","","","","TG:2002030122458962","","","","POOL/SPA","0","","0","","0","000000009B7ADFD3","2230633583","0"
"13061","King Bee Roofing Inc","","","","","","125 Oaktree Drive","","AUBURN","CA","95603","5308870220","","","CONTRACTOR","1761","","","CORPORATION","","","719645","","","","","","","","","","719645","C39","05/31/2021","","","","","","","","","","","","","","","","bryan@kingbeeroofing.com","Bryan E. Johnson","","125","Oaktree Drive","","AUBURN","CA","95603","","","","","","","","","","","","","","","TG:2004130353394622","","","","ROOFING","0","0","0","","0","000000009B7AE319","2267221064","0"
"13062","Weckworth Electric Group Inc","1261 Hawks Flight Court Ste A","","El Dorado,","CA","95762","1261 Hawks Flight Court Ste A","","El Dorado,","CA","95762","9169333066","","","CONTRACTOR","1521","","","CORPORATION","","","975919","","","","","","","","","","975919","C10","08/31/2020","","","","","","","","","","","","","","","","cyndi@weckworthgroup.com","","","1261","Hawks Flight Court","Ste A","El Dorado,","CA","95762","","","","","","","","","","","","","","","TG:2004141047444790","","","","ELECTRICAL","141.80000000000001","141.80000000000001","0","","0","000000009B7AE3CD","2267416894","0"
"13065","CSR ROOFING","1190 SUNCAST LANE STE 1","","El Dorado Hills","CA","95762","1190 SUNCAST LANE STE 1","","El Dorado,","CA","95762","9167908157","","","CONTRACTOR","1761","","","SOLE PROPRIETORSHIP","","","758494","","","","","","","","","","758494","C39","09/30/2021","","","","","","","","","","","","","","","","office@csrroof.com","Daryll King","","1190","SUNCAST LANE","STE 1","El Dorado Hills","CA","95762","","","","","","","","","","","","","","","TG:2004220222418514","","","","ROOFING","190.31999999999999","190.31999999999999","0","","0","00000000A7071FFF","2271215316","0"
