BUSINESS_NO,BUS_LIC_NO,BUS_LIC_ISS,BUS_LIC_ISS_BY,BUS_LIC_EXP,BUS_LIC_EXP_BY,BUS_LIC_RENEW_NOTICE,BUS_LIC_RENEW_PAID,STATUS,STATUS_BY,TAG,CONDITIONS,LOCKID,RECORDID,LAST_INSPECTION,FEES_CHARGED,FEES_PAID,BALANCE_DUE,REFERENCE_NO,update_originator_id,update_timestamp,create_timestamp,insert_originator_id,TSstatus
11133,11133,12/18/2009 0:00,,1/31/2012 0:00,,,,INACTIVE,CS,,Must comply with Yolo County Code Section 8-2.251 for Home Occupation,,YOLO:1102020742221598,,254.2,254.2,0,,0,00000000377F02EA,,,
11134,11134,1/6/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221599,,127,127,0,,0,00000000377F02EB,,,
11135,11135,1/7/2010 0:00,,1/31/2014 0:00,KAP,,,INACTIVE,CS,,,,YOLO:1102020742221600,,396.6,396.6,0,,0,00000000377F02EC,,,
11136,11136,1/13/2010 0:00,,1/31/2013 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221601,,327.7,257.8,69.9,,0,00000000377F02ED,,,
11137,11137,1/13/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221602,,127,127,0,,0,00000000377F02EE,,,
11139,11139,1/19/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221604,,0,0,0,,0,00000000377F02EF,,,
11140,11140,1/22/2010 0:00,,1/31/2020 0:00,KAP,,,EXPIRED,KAP,1,,,YOLO:1102020742221605,,657.82,657.82,0,,0,00000000B48095BE,,,
11141,11141,1/26/2010 0:00,,1/31/2020 0:00,AY,,,EXPIRED,AY,1,,,YOLO:1102020742221606,,616.3,616.3,0,,0,00000000B48095BF,,,
11142,11142,1/29/2010 0:00,,1/29/2010 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221607,,127,127,0,,0,00000000377F02F2,,,
11144,11144,2/2/2010 0:00,,1/31/2015 0:00,,,,INACTIVE,CS,,"Must comply with the Fire Department conditions: obtain proper permits for flammable/ combustible liquid storage.  Needs inspection, once product is on site. ",,YOLO:1102020742221609,,532.5,397.6,134.9,,0,00000000A693A7C0,,,
11145,11145,2/3/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221610,,127,127,0,,0,00000000377F02F4,,,
11146,11146,2/3/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221611,,0,0,0,,0,00000000377F02F5,,,
11149,11149,2/4/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,Must comply with the Itinerant Food Vendor Guidelines per Planning Division. NO Business shall be conducted in or near unpermitted patio cover structure per Building Division. ,,YOLO:1102020742221614,,127,127,0,,0,00000000377F02F6,,,
11150,11150,2/9/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,Must obtain permits for T.I. Improvements by 05/17/10,,YOLO:1102020742221615,,254,254,0,,0,000000003EBAE326,,,
11151,11151,10/10/2012 0:00,DRC,1/31/2013 0:00,DRC,,,INACTIVE,CS,,,,YOLO:1102020742221616,,264.8,264.8,0,,0,000000009B9A3BA3,,,
11152,11152,2/11/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221617,,0,0,0,,0,00000000377F02F9,,,
11153,11153,2/16/2010 0:00,,1/31/2014 0:00,KAP,,,INACTIVE,CS,,,,YOLO:1102020742221618,,327.7,327.7,0,,0,00000000377F02FA,,,
11154,11154,2/17/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221619,,127,127,0,,0,000000007F791493,,,
11155,11155,2/17/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221620,,127,127,0,,0,00000000377F02FC,,,
11159,11159,2/24/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221624,,127,127,0,,0,0000000050294B67,,,
11160,11160,2/25/2010 0:00,,1/31/2012 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221625,,120,120,0,,0,00000000377F0301,,,
11163,11163,3/4/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,"Will change ownership and restaurant name on January 1, 2010 TO YOLO WING HOUSE- closed as of 12/12/10",,YOLO:1102020742221628,,310.1,310.1,0,,0,00000000377F0304,,,
11165,11165,3/9/2010 0:00,,1/31/2017 0:00,KAP,,,EXPIRED,KAP,1,Must comply with Yolo County Section 8-2.251 for Home Occupation.  Per Planning Dept. on site storage shall be concealed. ,,YOLO:1102020742221630,,537.4,537.4,0,,0,00000000B48095C0,,,
11167,11167,3/10/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,Must comply with Yolo County Code Section 8-2.251 for Home Occupation.,,YOLO:1102020742221632,,127,127,0,,0,00000000377F0305,,,
11168,11168,3/11/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221633,,127,127,0,,0,00000000377F0306,,,
11169,11169,3/11/2010 0:00,,1/31/2013 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221634,,334.7,264.8,69.9,,0,00000000377F0307,,,
1117,1117,7/17/1993 0:00,,1/31/1995 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742222137,,0,0,0,,0,00000000377F0308,,,
11170,11170,3/12/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,Must comply with Yolo County Code Section 8-2.251 for Home Occupation.,,YOLO:1102020742221635,,127,127,0,,0,000000003FE535FC,,,
11171,11171,3/17/2010 0:00,,1/31/2013 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221636,,334.7,264.8,69.9,,0,00000000377F030A,,,
11173,11173,3/18/2010 0:00,,1/31/2012 0:00,AT,,,INACTIVE,CS,,,,YOLO:1102020742221638,,254.2,254.2,0,,0,00000000377F030B,,,
11174,11174,3/18/2010 0:00,,3/19/2010 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221639,,254,254,0,,0,00000000377F030C,,,
11175,11175,3/18/2010 0:00,,1/31/2014 0:00,KAP,,,INACTIVE,CS,,Must comply with Use Permit #2538 - No live aboards (Zone File #33-90),,YOLO:1102020742221640,,469.6,334.7,134.9,,0,00000000945CBA33,,,
11176,11176,3/19/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221641,,0,0,0,,0,00000000377F030E,,,
11177,11177,3/19/2010 0:00,,3/19/2010 0:00,,,,INACTIVE,CS,,"Notice sent regarding Bus. Licence fire life safety inspection needed on March 31, 2010.  Called on May 6, 2010 as reminder that they need to schedule. No inspection scheduled as of 09/15/2010 at",,YOLO:1102020742221642,,310.1,310.1,0,,0,00000000377F030F,,,
11178,11178,3/19/2010 0:00,,1/31/2019 0:00,ET,,,EXPIRED,ET,1,,,YOLO:1102020742221643,,680.2,680.2,0,,0,00000000B48095C1,,,
11179,11179,3/19/2010 0:00,,1/31/2012 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221644,,120,120,0,,0,00000000377F0310,,,
1118,1118,1/6/1985 0:00,,1/31/2007 0:00,,,,INACTIVE,CS,,NOTE: LOCATED AT CORNER OF COUNTY ROAD 6 & I-5.,,YOLO:110202074222404,,96,96,0,,0,00000000520C4008,,,
11181,11181,3/22/2010 0:00,,1/31/2013 0:00,NS,,,INACTIVE,CS,,,,YOLO:1102020742221646,,327.7,257.8,69.9,,0,00000000377F0312,,,
11182,11182,3/22/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221647,,0,0,0,,0,00000000377F0313,,,
11185,11185,3/23/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221650,,127,127,0,,0,00000000377F0314,,,
11187,11187,3/24/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,Must comply with Yolo County Code Section 8-2.251 for Home Occupation. ,,YOLO:1102020742221652,,127,127,0,,0,000000009B581B25,,,
11188,11188,3/25/2010 0:00,,1/31/2015 0:00,KAP,,,INACTIVE,CS,,Must comply with Yolo County Code Section 8-2.251 for Home Occupation.,,YOLO:1102020742221653,,467.5,467.5,0,,0,00000000377F0316,,,
11189,11189,3/25/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221654,,0,0,0,,0,00000000377F0317,,,
1119,1119,8/4/1993 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742222463,,90,90,0,,0,00000000377F0318,,,
11190,11190,3/31/2010 0:00,,1/31/2014 0:00,KAP,,,INACTIVE,CS,,,,YOLO:1102020742221655,,472.5,472.5,0,,0,00000000377F0319,,,
11191,11191,4/2/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221656,,127,127,0,,0,000000008791971D,,,
11192,11192,4/2/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221657,,127,127,0,,0,00000000377F031B,,,
11193,11193,4/2/2010 0:00,,1/31/2021 0:00,ET,,,EXPIRED,ET,1,Please refer to attached Memo from the Health Department. ,,YOLO:1102020742221658,,981.24,981.24,0,,0,00000000B48095C2,,,
11194,11194,4/2/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,requires fire life safety inspection prior to approval,,YOLO:1102020742221659,,127,127,0,,0,00000000377F031C,,,
11196,11196,4/6/2010 0:00,,1/31/2013 0:00,,,,INACTIVE,CS,,Planning Division- Must keep equipment stored out of view. ,,YOLO:1102020742221661,,461.9,392,69.9,,0,00000000377F031D,,,
11197,11197,4/6/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221662,,190.5,190.5,0,,0,00000000377F031E,,,
11198,11198,4/7/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221663,,127,127,0,,0,00000000377F031F,,,
11199,11199,4/8/2010 0:00,,1/31/2018 0:00,ET,,,EXPIRED,ET,,Must comply with Yolo County Code Section 8-2.506(e) (Home Occupation),,YOLO:1102020742221664,,72.9,0,72.9,,0,00000000B48095C3,,,
11200,11200,4/13/2010 0:00,,1/31/2014 0:00,KAP,,,INACTIVE,CS,,Facility must obtain valid Environtmental Health permits.,,YOLO:1102020742221665,,720.4,581.6,138.8,,0,00000000884BE4A5,,,
11201,11201,4/13/2010 0:00,,1/31/2014 0:00,KAP,,,INACTIVE,CS,,,,YOLO:1102020742221666,,469.6,334.7,134.9,,0,00000000AE84E2E3,,,
11202,11202,4/14/2010 0:00,,1/31/2015 0:00,KAP,,,INACTIVE,CS,,,,YOLO:1102020742221667,,666.7,531.8,134.9,,0,000000005A0B7F35,,,
11203,11203,4/14/2010 0:00,,1/31/2014 0:00,CF,,,INACTIVE,CS,,Private stable only!,,YOLO:1102020742221668,,461.9,461.9,0,,0,00000000377F0323,,,
11204,11204,4/14/2010 0:00,,1/31/2014 0:00,SC,,,INACTIVE,CS,,Environmental Health~Water for employee drinking and restroom facilities should be tested regularly for potability. ,,YOLO:1102020742221669,,717.7,587.7,130,,0,00000000377F0324,,,
11205,11205,4/15/2010 0:00,,1/31/2014 0:00,CF,,,INACTIVE,CS,,,,YOLO:1102020742221670,,466.5,327.7,138.8,,0,00000000377F0325,,,
11206,11206,4/16/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221671,,0,0,0,,0,00000000377F0326,,,
11207,11207,4/20/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221672,,0,0,0,,0,00000000377F0327,,,
11208,11208,4/20/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221673,,0,0,0,,0,00000000377F0328,,,
11210,11210,4/21/2010 0:00,,1/31/2013 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221675,,327.7,257.8,69.9,,0,00000000377F032A,,,
11211,11211,4/23/2010 0:00,,1/31/2014 0:00,KAP,,,INACTIVE,CS,,,,YOLO:1102020742221676,,334.7,334.7,0,,0,00000000377F032B,,,
11212,11212,4/27/2010 0:00,,1/31/2021 0:00,EPRS,,,EXPIRED,EPRS,1,,,YOLO:1102020742221677,,1034.7,1034.7,0,,0,00000000B48095C4,,,
11213,11213,4/27/2010 0:00,,1/31/2017 0:00,AY,,,EXPIRED,AY,1,,,YOLO:1102020742221678,,404.6,404.6,0,,0,00000000B48095C5,,,
11214,11214,4/27/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221679,,127,127,0,,0,000000007F7914AD,,,
11215,11215,4/28/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221680,,127,127,0,,0,00000000377F032E,,,
11216,11216,5/3/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221681,,0,0,0,,0,00000000377F032F,,,
11217,11217,5/5/2010 0:00,,1/31/2014 0:00,KAP,,,INACTIVE,CS,,Planning Division- Must remain compliant with  County Code Section 8-2.251 - Home Occupation,,YOLO:1102020742221682,,397.5,397.5,0,,0,00000000377F0330,,,
11218,11218,5/10/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221683,,127,127,0,,0,00000000377F0331,,,
11219,11219,5/11/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,Business closed per voicemail on Nov.16 2010,,YOLO:1102020742221684,,0,0,0,,0,00000000377F0332,,,
1122,1122,1/5/1985 0:00,,1/31/2009 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742222444,,105,105,0,,0,0000000046C11A30,,,
11221,11221,5/12/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,Applicant did not complete application process. Additonal payment/site plan/ home occ app/LU Review Survey needed.,,YOLO:1102020742221686,,127,127,0,,0,000000004C983494,,,
11222,11222,5/14/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221687,,127,127,0,,0,000000007873FE75,,,
11223,11223,5/14/2010 0:00,,1/31/2012 0:00,AT,,,INACTIVE,CS,,Planning Division- Shall comply with Yolo County Home Occupation Code 8-2.251,,YOLO:1102020742221688,,127,127,0,,0,00000000377F0336,,,
11224,11224,5/14/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,Request for Land Use Survey and site plan on 05/14/2010- application not completed,,YOLO:1102020742221689,,127,127,0,,0,00000000576FA910,,,
11225,11225,5/17/2010 0:00,,1/31/2020 0:00,ANE,,,EXPIRED,ANE,1,,,YOLO:1102020742221690,,268.8,268.8,0,,0,00000000B48095C6,,,
11226,11226,5/17/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221691,,0,0,0,,0,00000000377F0339,,,
11227,11227,5/18/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,Planning Division- Must comply with Home Occupation Code 8-1.251,,YOLO:1102020742221692,,127,127,0,,0,000000005E3F1AD9,,,
11228,11228,5/18/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221693,,0,0,0,,0,00000000377F033B,,,
11229,11229,5/18/2010 0:00,,1/31/2012 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221694,,127,127,0,,0,00000000377F033C,,,
11230,11230,5/24/2010 0:00,,1/31/2014 0:00,KAP,,,INACTIVE,CS,,MUST MAINTAIN VALID STATE CONTRACTORS LICENSE,,YOLO:1102020742221695,,461.9,461.9,0,,0,00000000377F033D,,,
11231,11231,5/26/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221696,,127,127,0,,0,000000006045B658,,,
11232,11232,5/28/2010 0:00,,1/31/2014 0:00,MF,,,INACTIVE,CS,,,,YOLO:1102020742221697,,474.4,474.4,0,,0,00000000514393FB,,,
11233,11233,5/28/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221698,,0,0,0,,0,00000000377F0340,,,
11234,11234,5/28/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,MUST MAINTAIN VALID CONTRACTORS LICENSE,,YOLO:1102020742221699,,0,0,0,,0,00000000377F0341,,,
11235,11235,9/5/2014 0:00,DK,1/31/2015 0:00,DK,,,INACTIVE,CS,,,,YOLO:1102020742221700,,258.8,258.8,0,,0,000000009B9A3C21,,,
11236,11236,6/1/2010 0:00,,1/31/2015 0:00,AY,,,INACTIVE,CS,,MUST MAINTAIN A VALID STATE CONTRACTOR LICENSE,,YOLO:1102020742221701,,456.6,456.6,0,,0,00000000377F0343,,,
11237,11237,6/1/2010 0:00,,1/31/2019 0:00,JGM,,,EXPIRED,JGM,1,MUST MAINTAIN VALID STATE CONTRACTOR LICENSE.,,YOLO:1102020742221702,,268.8,268.8,0,,0,00000000B48095C7,,,
11238,11238,6/2/2010 0:00,,1/31/2012 0:00,,,,INACTIVE,CS,,Must comply with State Law Sec. 7048 for Unlicensed Contractors. No job to exceed $500.00.Must have City of Woodland Business license for Home occupancy.,,YOLO:1102020742221703,,190.5,190.5,0,,0,00000000377F0345,,,
11239,11239,6/3/2010 0:00,,1/31/2020 0:00,ANE,,,EXPIRED,ANE,1,MUST MAINTAIN VALID STATE CONTRACTORS LICENSE,,YOLO:1102020742221704,,534.8,534.8,0,,0,00000000B48095C8,,,
11240,11240,6/3/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,MUST MAINTAIN VALID STATE CONTRACTOR'S LICENSE FOR SERVICES OFFERED.,,YOLO:1102020742221705,,127,127,0,,0,00000000377F0347,,,
11241,11241,6/7/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,MUST MAINTAIN VALID STATE CONTRACTOR'S LICENSE FOR WORK TYPE PERFORMED,,YOLO:1102020742221706,,254.2,254.2,0,,0,00000000377F0348,,,
11242,11242,6/7/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,MUST MAINTAIN VALID STATE CONTRACTORS LICENSE FOR TYPE OF SERVICES OFFERED.,,YOLO:1102020742221707,,0,0,0,,0,00000000377F0349,,,
11243,11243,6/7/2010 0:00,,1/31/2012 0:00,AT,,,INACTIVE,CS,,MUST MAINTAIN VALID CONTRACTORS LICENSE FOR SERVICES OFFERED. ,,YOLO:1102020742221708,,317.8,317.8,0,,0,00000000377F034A,,,
11244,11244,6/7/2010 0:00,,1/31/2013 0:00,AY,,,INACTIVE,CS,,MUST COMPLY WITH STATE WORKERS COMPENSATION AND CONTRACTOR LICENSING REGULATIONS.,,YOLO:1102020742221709,,334.7,264.8,69.9,,0,00000000377F034B,,,
11245,11245,6/8/2010 0:00,,1/31/2019 0:00,JGM,,,EXPIRED,JGM,1,Must provide a copy of the transfer of alcohol license to the Planning Dept. Must comply with conditions provided by Environmental Health. (Attached Memo),,YOLO:1102020742221710,,878.68,830.16,48.52,,0,00000000B48095C9,,,
11246,11246,6/8/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,MUST COMPLY WITH SECTION 8-2.251 OF THE YOLO COUNTY CODE (Home occupation),,YOLO:1102020742221711,,0,0,0,,0,00000000377F034C,,,
11247,11247,6/8/2010 0:00,,1/31/2012 0:00,,,,INACTIVE,CS,,MUST COMPLY WITH WITH SECTION 8-2.251 OF THE YOLO COUNTY CODE (HOME OCCUPATION),,YOLO:1102020742221712,,127,127,0,,0,0000000075E08308,,,
1125,1125,9/2/1993 0:00,,1/31/2001 0:00,,,,INACTIVE,CS,,NO WORK TO BE DONE AT APPLICANT'S HOME. ALL WORK TO BE DONE AT SITE OF CUSTOMER.,,YOLO:110202074222430,,0,0,0,,0,00000000377F034F,,,
11250,11250,6/9/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221715,,127,127,0,,0,00000000377F0350,,,
11251,11251,6/9/2010 0:00,,1/31/2018 0:00,ET,,,EXPIRED,KAP,1,THIS LICENSE IS FOR BUSINESS CONDUCTED IN YOLO COUNTY UNINCORPORATED AREAS.  Must comply with State Workers Compensation regulations.,,YOLO:1102020742221716,,607.3,607.3,0,,0,00000000B48095CA,,,
11252,11252,6/10/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,Business License Denied. Not zoned for massage. Licensed hair and nail salon under other bus. licence number.,,YOLO:1102020742221717,,127,127,0,,0,00000000377F0351,,,
11253,11253,6/11/2010 0:00,,1/31/2021 0:00,ET,,,EXPIRED,ET,1,Shall comply with standard Site Plan Review requirements (ZF #2010-030)(This Business License serves as your Certificate of Occupancy)-Shall comply with attached Environmental Health requirements,,YOLO:1102020742221718,,858.3,858.3,0,,0,00000000B48095CB,,,
11254,11254,6/11/2010 0:00,,1/31/2014 0:00,CS,,,INACTIVE,CS,,Shall comply with the Conditions of Approval for Zone File # 2010-023.,,YOLO:1102020742221719,,334.7,334.7,0,,0,00000000377F0352,,,
11255,11255,6/14/2010 0:00,,1/31/2017 0:00,KAP,,,EXPIRED,KAP,1,,,YOLO:1102020742221720,,462.9,462.9,0,,0,00000000B48095CC,,,
11256,11256,6/21/2010 0:00,,1/31/2012 0:00,,,,INACTIVE,CS,,MUST COMPLY WITH HOME OCCUPATION ORDINANCE 8-2.251,,YOLO:1102020742221721,,127,127,0,,0,00000000377F0353,,,
11257,11257,6/23/2010 0:00,,1/31/2022 0:00,EPRS,,,EXPIRED,EPRS,1,MUST MAINTAIN A VALID STATE CONTRACTOR'S LICENSE AND WORKER COMPENSATION. ,,YOLO:1102020742221722,,408.76,408.76,0,,0,00000000B48095CD,,,
11258,11258,6/23/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,Must maintain a valid state contractors license,,YOLO:1102020742221723,,127,127,0,,0,0000000062A4E6A5,,,
11259,11259,6/23/2010 0:00,,1/31/2018 0:00,AY,,,EXPIRED,AY,1,Must maintain a valid state contractors license,,YOLO:1102020742221724,,808.4,808.4,0,,0,00000000B48095CE,,,
1126,1126,1/28/1984 0:00,,1/31/2014 0:00,KAP,,,INACTIVE,CS,,,,YOLO:1102020742222121,,469.6,334.7,134.9,,0,000000005C77BD25,,,
11260,11260,6/29/2010 0:00,,1/31/2019 0:00,AY,,,EXPIRED,AY,1,,,YOLO:1102020742221725,,746.1,746.1,0,,0,00000000B48095CF,,,
11261,11261,7/2/2010 0:00,,1/31/2012 0:00,,,,INACTIVE,CS,,Shall comply with Home Occupation requirements (Yolo County Code Section 8-2.251),,YOLO:1102020742221726,,190.48,190.48,0,,0,00000000377F0357,,,
11262,11262,7/2/2010 0:00,,1/31/2021 0:00,ET,,,EXPIRED,ET,1,,,YOLO:1102020742221727,,911.44,911.44,0,,0,00000000B48095D0,,,
11263,11263,7/6/2010 0:00,,1/31/2013 0:00,,,,INACTIVE,CS,,Never resolved open building permit  PC#62680 ,,YOLO:1102020742221728,,207.7,137.8,69.9,,0,00000000377F0358,,,
11265,11265,7/6/2010 0:00,,1/31/2012 0:00,,,,INACTIVE,CS,,Shall Comply with Section 8-2..251 of the Yolo County Code (Home Occupation),,YOLO:1102020742221730,,190.48,190.48,0,,0,00000000377F0359,,,
11266,11266,7/6/2010 0:00,,1/31/2013 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221731,,334.7,264.8,69.9,,0,00000000377F035A,,,
11268,11268,7/7/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221733,,0,0,0,,0,00000000377F035B,,,
11271,11271,7/12/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,"Any Ancillary retail sales, excluding wine sales, shall not occupy more than 10% of the gross floor area of primary use.  See attached Environ. Health Conditions",,YOLO:1102020742221736,,127,127,0,,0,00000000377F035D,,,
11272,11272,7/14/2010 0:00,,1/31/2014 0:00,KAP,,,INACTIVE,CS,,MUST MAINTAIN VALID CALIFORNIA STATE CONTRACTOR LICENSE,,YOLO:1102020742221737,,327.7,327.7,0,,0,00000000377F035E,,,
11273,11273,7/15/2010 0:00,AY,1/31/2012 0:00,AY,,,INACTIVE,CS,,MUST MAINTAIN A VALID STATE CONTRACTORS LICENSE.,,YOLO:1102020742221738,,247.2,247.2,0,,0,00000000377F035F,,,
11274,11274,7/15/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,MUST MAINTAIN VALID STATE CONTRACTOR LICENSE AND WORERS' COMPENSATION FOR EMPLOYEES,,YOLO:1102020742221739,,120,120,0,,0,00000000377F0360,,,
11275,11275,7/19/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,MUST MAINTAIN A VALID STATE CONTRACTOR LICENSE.,,YOLO:1102020742221740,,0,0,0,,0,00000000377F0361,,,
11276,11276,7/20/2010 0:00,,1/31/2013 0:00,DRC,,,INACTIVE,CS,,MUST MAINTAIN VALID STATE CONTRACTOR LICENSE,,YOLO:1102020742221741,,327.7,257.8,69.9,,0,00000000377F0362,,,
11277,11277,7/21/2010 0:00,,1/31/2013 0:00,,,,INACTIVE,CS,,Applicant shall comply with Section 8-2.251 of the Yolo County Code (Home Occupation),,YOLO:1102020742221742,,327.7,257.8,69.9,,0,00000000377F0363,,,
11278,11278,7/22/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221743,,0,0,0,,0,00000000377F0364,,,
11279,11279,7/23/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,MUST MAINTAIN VALID STATE CONTRACTOR LICENSE.,,YOLO:1102020742221744,,120,120,0,,0,00000000377F0365,,,
1128,1128,1/16/1985 0:00,,1/31/1999 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742222140,,60,60,0,,0,0000000076C6568E,,,
11280,11280,7/29/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,Must maintain a valid state contractor license and worker compensation for employees.,,YOLO:1102020742221745,,0,0,0,,0,00000000377F0367,,,
11281,11281,8/5/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,NEEDS FIRE LIFE SAFETY INSPECTION.,,YOLO:1102020742221746,,0,0,0,,0,00000000377F0368,,,
11282,11282,8/10/2010 0:00,,1/31/2013 0:00,KAP,,,INACTIVE,CS,,,,YOLO:1102020742221747,,454.9,385,69.9,,0,00000000377F0369,,,
11283,11283,8/11/2010 0:00,,1/31/2014 0:00,,,,INACTIVE,CS,,MUST MAINTAIN VALID CONTRACTOR LICENSE AND WORKER COMPENSATION FOR EMPLOYEES,,YOLO:1102020742221748,,387.7,387.7,0,,0,00000000377F036A,,,
11284,11284,8/16/2010 0:00,,1/31/2015 0:00,KAP,,,INACTIVE,CS,,MUST OBTAIN A VALID CONTRACTOR LICENSE OR Must comply with State Law Sec. 7048 for Unlicensed Contractors. No job to exceed $500.00.  WORKERS COMPENSATION REQUIRED FOR EMPLOYEES,,YOLO:1102020742221749,,447.6,447.6,0,,0,00000000377F036B,,,
11285,11285,8/16/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,MUST MAINTAIN VALID CONTRACTORS LICENSE AND WORKERS COMPENSATION FOR EMPLOYEES. ,,YOLO:1102020742221750,,0,0,0,,0,00000000377F036C,,,
11288,11288,8/20/2010 0:00,,1/31/2011 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742221753,,120,120,0,,0,0000000055BBE385,,,
11289,11289,8/24/2010 0:00,,1/31/2013 0:00,AT,,,INACTIVE,CS,,MUST COMPLY WITH STATE WORKERS' COMPENSATION LAWS. ,,YOLO:1102020742221754,,327.7,257.8,69.9,,0,00000000377F036E,,,
