"BUSINESS_NO","COMPANY","MAIL_ADDRESS1","MAIL_ADDRESS2","MAIL_CITY","MAIL_STATE","MAIL_ZIP","LOC_ADDRESS1","LOC_ADDRESS2","LOC_CITY","LOC_STATE","LOC_ZIP","PHONE","FAX","EMERGENCY","BUSINESS_TYPE","SIC_1","SIC_2","SIC_3","OWNERSHIP_TYPE","TAX_ID","RESALE_ID","ST_LIC_NO","ST_LIC_ISS","ST_LIC_EXP","WRKR_COMP","W_COMP_NO","W_COMP_ISS","W_COMP_EXP","NOTES","COMPANY_PRINT_AS","EMPLOYEES","TEXTFIELD1","TEXTFIELD2","TEXTFIELD3","TEXTFIELD4","TEXTFIELD5","TEXTFIELD6","TEXTFIELD7","TEXTFIELD8","CHECKBOX1","CHECKBOX2","CHECKBOX3","CHECKBOX4","CHECKBOX5","CHECKBOX6","CHECKBOX7","CHECKBOX8","TAG","CLASSIFICATION","EMAIL","OWNER_NAME","SITE_STREETID","SITE_NUMBER","SITE_STREETNAME","SITE_UNIT_NO","SITE_CITY","SITE_STATE","SITE_ZIP","SITE_ALTERNATE_ID","SITE_GEOTYPE","SITE_APN","SITE_LOT_NO","SITE_BLOCK","SITE_TRACT","SITE_SUBDIVISION","SITE_DESCRIPTION","LIAB_CARRIER","LIAB_NO","LIAB_ISS","LIAB_EXP","DEFAULT_INSPECTOR","LOCKID","RECORDID","LOC_RECORDID","DEPOSITTYPE","HISTORICAL_APN","BUSINESS_SUBTYPE","FEES_CHARGED","FEES_PAID","BALANCE_DUE","REFERENCE_NO","update_originator_id","update_timestamp","create_timestamp","insert_originator_id"
"13557","AB TRUCK TRAINING LLC","38700 W KENTUCKY AVE","","WOODLAND","CA","95685","38700 W KENTUCKY AVE","","WOODLAND","CA","95695","2092376527","","","OTHER","8249","","","LIMITED LIABILITY CORPORATION","","","","","","","","","","(10/20/2022 8:33 AM ET)CDL Training school. Teaching students how to deal with diverse road situations to business and customer service skills. Starting with parts of the trucks to doing the skills and raod training.","","","","","","","","","","","","","","","","","","","","","ABTRUCKTRAINING@GMAIL.COM","WOODLAND TRACTOR & EQUIP CO","","38700","W KENTUCKY AVE","","WOODLAND","CA","95695","","PARCEL","027440011","","","","","","","","","","","","ET:2210200828404638","CONV:130221231115007103","","","","228.72","","228.72","","0","00000000B26168B8","2992717675","0"
"13559","OLMEC LLC","34761 MALLARD ST","","WOODLAND","CA","95695","34761 MALLARD ST","","WOODLAND","CA","95695","5058149586","","","WEB BASED","5399","","","LIMITED LIABILITY CORPORATION","","","","","","","","","","(10/20/2022 11:50 AM ET)online retail trade business that sells various physcial products. Product stored offsite.","","","","","","","","","","","","","","","","","","","","","jiangjoseph00@gmail.com","ORR RICHARD W","","34761","MALLARD ST","","WOODLAND","CA","95695","","PARCEL","025614008","","","","","","","","","","","","ET:2210201141545411","YOLO:1102101329223944","","","","298.44","228.72","69.719999999999999","","0","00000000B4B474C1","2992884287","0"
"13564","M & R Vazquez Trucking LLC","17950 CR 97E","","WOODLAND","CA","95695","17950 CR 97E","","WOODLAND","CA","95695","5306810967","","","OTHER","4214","","","LIMITED LIABILITY CORPORATION","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TURNER TRUST","","17950","CR 97E","","WOODLAND","CA","95695","","PARCEL","025160006","","","","","","","","","","","","ET:2210250244119128","YOLO:1102101329222869","","","","298.44","228.72","69.719999999999999","","0","00000000B4B477AA","2996760098","0"
"13583","TOP IT OFF WINE TOURS","2744 BONNARD ST","","DAVIS","CA","95618","","","","","","5302047210","","","ITINERANT","4725","","","SOLE PROPRIETORSHIP","","","","","","","","","","(11/22/2022 10:12 AM ET)GIVE TOURS TO WINE COUNTRY IN YOLO COUNTY FOR PHOTOGRAPHY AND WINE TASTING PURPOSES","","","","","","","","","","","","","","","","","","","","","STEPHEN.MICKE@GMAIL.COM","","","","","","","","","","","","","","","","","","","","","","","ET:2211221010453722","","","","OTHER","228.72","228.72","0","","0","00000000B40A2CEB","3020562143","0"
"13597","COUNTY LINE REPAIR","216 WEST COURT ST #23","","WOODLAND","CA","95695","216 WEST COURT ST #23","","WOODLAND","CA","95695","5303796911","","","ITINERANT","7533","","","LIMITED LIABILITY CORPORATION","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MOONEYHAMNRYAN@GMAIL.COM","","","216","WEST COURT ST #23","","WOODLAND","CA","95695","","","","","","","","","","","","","","","ET:2212060221456517","","","","","228.72","228.72","0","","0","00000000B4C419C8","3030662212","0"
"13602","SUNPOWER CORPORATION, SYSTEMS","1414 HARBOUR WAY SOUTH STE 1901","","Richmond","CA","94804","28058 MACE BLVD","","DAVIS","CA","95618","5102608200","","","OTHER","1731","","","CORPORATION","","","","","","","","","","(12/13/2022 3:22 PM ET)SOLAR PANEL INSTALLATION COMPANY, OFFICE LOCATION","","","890895","C10,C46","2-28-2023","","","","","","","","","","","","","","","","LICENSING@SUNPOWERCORP.COM","","","28058","MACE BLVD","","DAVIS","CA","95618","","PARCEL","069010008","","","","","","","","","","","","ET:2212130322075932","YOLO:11021013292244737","","","","228.72","","228.72","","0","00000000B57452A7","3036368508","0"
"12216","SEAN FREITAS, ARCHITECT","2515 ANVIL COURT","","Rocklin,","CA","95765","2515 ANVIL COURT","","Rocklin,","CA","95765","9165809981","","","CONTRACTOR","8712","","","SOLE PROPRIETORSHIP","","","12216","","","","","","","","SEAN FREITAS, ARCHITECT","","","","","","","","","","","","","","","","","","","","sean@seanfreitas.com","SEAN FREITAS","","2515","ANVIL COURT","","Rocklin,","CA","95765","","","","","","","","","","","","","","","GRL:1601261056023553","","","","GENERAL","566.60000000000002","496.88","69.719999999999999","","0","00000000B4AF78B8","967395673","0"
"12260","HENDERSON POWER SERVICES LLC","753  East Street","","Woodland","CA","95776","753 EAST STREET","","Woodland","CA","95776","5303835527","","","CONTRACTOR","1731","","","LIMITED LIABILITY CORPORATION","","990960","","","","","","","","","Henderson Power Services LLC","","990960","C10","9/30/22","","","","","","","","","","","","","","","","will@hendersonpowerservices.com","WILLIAM HENDERSON","","753","EAST STREET","","Woodland","CA","95776","","","","","","","","","","","","","","","GRL:1604080104173767","","","","ELECTRICAL","566.60000000000002","496.88","69.719999999999999","","0","00000000B4AFB00D","1022872800","0"
"12264","MOUNTAIN F. ENTERPRISES INC","1180 Iron Point Rd Suite 350","","Folsom","CA","95630","1851 LOTUS RD","","PLACERVILLE","CA","95667","5306264127","","","CONTRACTOR","0783","","","CORPORATION","","","842929","","","","","","","","MOUNTAIN F. ENTERPRISES INC","5","","","","","","","","","","","","","","","","","","","jw@mtfent.com","RAUL GOMEZ","","1851","LOTUS RD","","PLACERVILLE","CA","95667","","","","","","","","","","","","","","","GRL:1604130250006409","","","","GENERAL","566.60000000000002","496.88","69.719999999999999","","0","00000000B4B00ECE","1026174509","0"
"11565","All Species Animal Care LLC","36795 Hwy 16","","WOODLAND","CA","95695","36795 HWY 16","","Woodland","CA","95695","5304059778","","","HOME OCCUPATION","0752","","","LIMITED LIABILITY CORPORATION","","","","","","","","","","","ALL SPECIES ANIMAL CARE","","","","","","","","","","","","","","","","","","","","dawn.dogs@gmail.com","GILLETTE DAWN R REV TRUST","","36795","HWY 16","","Woodland","CA","95695","","PARCEL","025210077","","","","","","","","","","","","JA:1204061004151026","YOLO:1102101329223101","","","MISC/OTHER","938.48000000000002","868.75999999999999","69.719999999999999","","0","00000000B4A6A014","96391515",""
"11683","Nichols Brown Eggs","8029 Hwy 16

","","BROOKS","CA","95606
","8025-29 HWY 16","","Guinda","CA","95637","9165319719","","","COUNTY COMMERCIAL","5144","","","PARTNERSHIP","112310","","","","","","","","","(2/28/2013 1:23 PM JA)Selling Eggs","Nichols Brown Eggs","","","","","","","","","","","","","","","","","","","","racoonrescue@yahoo.com","NICHOLS ROSEMARY TR","","8025-29","HWY 16","","Guinda","CA","95637","","PARCEL","060190013","","","","","","","","","","","","JA:1302280121478476","YOLO:11021013292236748","","","OTHER","869.58000000000004","799.86000000000001","69.719999999999999","","0","00000000B4AD072B","178468566",""
"11980","CORD21 Metalworks","36936 County Road 21","","WOODLAND","CA","95695","36936 County Road 21","","Woodland","CA","95695","5303121704","","","HOME OCCUPATION","3446","","","SOLE PROPRIETORSHIP","","","","","","","","","","","CORD21 Metalworks","","","","","","","","","","","","","","","","","","","","RYANDEPAEPE@YAHOO.COM","DEPAEPE RYAN C","","36936","County Road 21","","Woodland","CA","95695","","PARCEL","025420006","","","","","","","","","","","","JA:1409240850432551","YOLO:1102101329223504","","","MISC/OTHER","772.29999999999995","702.58000000000004","69.719999999999899","","0","00000000B4AD87DA","462134779","0"
"12082","SAM FARMS INC DBA Chasin Dirt","45630 CR 35","","Davis","CA","95618","45630 CR 35","","Davis","CA","95618","5302077189","","","HOME OCCUPATION","0782","","","LIMITED LIABILITY CORPORATION","","","","","","","","","","","Chasin' Dirt","","","","","","","","","","","","","","","","","","","","chasindirt92@aol.com","SCHMID FAM TRUST","","45630","CR 35","","Davis","CA","95618","","PARCEL","033130048","","","","","","","","","","","","JA:1504070204294469","YOLO:1102101329229061","","","LANDSCAPING","636.5","566.77999999999997","69.719999999999999","","0","00000000B4AD97BF","679901388","0"
"12103","Gonzalez Tires","p.o box 8668","","WOODLAND","CA","95776","37899 HWY 16","","Woodland","CA","95695","5306610691","","","REPAIR SERVICES","7534","","","SOLE PROPRIETORSHIP","","","","","","","","","","(5/26/2015 12:13 PM JA)Tire repair, tire sales","GONZALEZ TIRES","","","","","","","","","","","","1","","","","","","","","","SAHOTA TRUST","","37899","HWY 16","","Woodland","CA","95695","","PARCEL","025470026","","","","","","","","","","","","JA:1505261202188220","YOLO:1102101329223574","","","OTHER","875.5","805.77999999999997","69.719999999999999","","0","00000000B4AD9A20","721097443","0"
"12286","FROMAN'S BACKHOE SERVICE","35630 COUNTY ROAD 24","","WOODLAND","CA","95695","35630 CR 24","","Woodland","CA","95695","5303043826","","","HOME OCCUPATION","1629","","","SOLE PROPRIETORSHIP","","","","","","","","","","(5/26/2016 3:10 PM JA)BACKHOE SERVICE, TRENCHING","FROMAN'S BACKHOE SERVICE","","","","","","","","","","","","","","","","","","","","froman1860@att.net","FROMAN JAMES A","","35630","CR 24","","Woodland","CA","95695","","PARCEL","040040009","","","","","","","","","","","","JA:1605260305243280","YOLO:11021013292219626","","","MISC/OTHER","566.60000000000002","496.88","69.719999999999999","","0","00000000B4B01037","1060087432","0"
"12300","agroGene","PO Box 398","","Guinda","CA","95637","15454 CR 44","","Guinda","CA","95637","5307962404","","","COUNTY COMMERCIAL","8731","","","CORPORATION","","","","","","","","","","(6/27/2016 3:52 PM JA)Agriculture vegetable seed research and development. BL required per Site Plan Review ZF2016-0022. <Quote>Small Experimental Agricultural Research Facility<Quote>","","","","","","","","","","","","","","","","","","","","","liz.robertson@agrogene-online.com","JACKSON DEREK & GLORIOUS","","15454","CR 44","","Guinda","CA","95637","","PARCEL","060200051","","","","","","","","","","","","JA:1606270325593458","YOLO:11021013292236786","","","OTHER","566.60000000000002","496.88","69.719999999999999","","0","00000000B4B01144","1085746637","0"
"12461","Aquarian Chess Games","26262 County Road 21A","#39","Esparto","CA","95627","26262 CR 21A","","Esparto","CA","95627","5302194996","","","HOME OCCUPATION","5092","","","SOLE PROPRIETORSHIP","","","","","","","","","","(2/9/2017 3:03 PM ET)Making and selling board games, card games and signs.","Aquarian Chess Games","","","","","","","","","","","","","1","","","","","","","aquarianchess@gmail.com","COUNTRY VILLA ME LLC ETAL","","26262","CR 21A","","Esparto","CA","95627","","PARCEL","049480004","","","","","","","","","","","","JA:1702091143274096","YOLO:11021013292231553","","","MISC/OTHER","638.5","568.77999999999997","69.719999999999999","","0","00000000B4B3AC13","1258668927","0"
"12466","SEKA HILLS","PO BOX 182","","BROOKS","CA","95606","35265 WILLOW AVE Suite 205","","Clarksburg","CA","95612","5306817420","","","FOOD AND BEVERAGE","5813","","","SOLE PROPRIETORSHIP","","","","","","","","","","","SEKA HILLS","","","","","","","","","","","","","","","","","","","","","KOY BUILDERS INC","","35265","WILLOW AVE","Suite 205","Clarksburg","CA","95612","","PARCEL","043240030","","","","","","","","","","","","JA:1702230819543768","YOLO:11021013292222523","","","OTHER","496.69999999999999","426.98000000000002","69.719999999999999","","0","00000000B4B3AD3C","1270135269","0"
"13307","DORA HOUSE CLEANING","PO BOX 864","","Knights Landing","CA","95645","16288 CRANMORE RD","","Knights Landing","CA","95645","9167524065","","","PERSONAL SERVICES","7394","","","SOLE PROPRIETORSHIP","","","","","","","","","","(8/12/2021 8:39 AM ET)House cleaning","DORA","","","","","","","","","","","","","","","","","","","","diaz.cheidy@gmail.com","Dora Diaz","","16288","CRANMORE RD","","Knights Landing","CA","95645","","","","","","","","","","","","","","","JA:2108110953169735","","","","CLEANERS","260.04000000000002","190.31999999999999","69.719999999999999","","0","00000000B4F484AB","2609240178","0"
"13314","CAMPBELL PRIDE FARMING LLC","30179 THE HORSESHOE","","WINTERS","CA","95694","30633 THE HORSESHOE","","WINTERS","CA","95694","7073120518","","","OTHER","0173","","","LIMITED LIABILITY CORPORATION","","","","","","","","","","(8/26/2021 9:44 AM ET)FARMING/WALNUT ORCHARD","CAMPBELL PRIDE FARMING","","","","","","","","","","","","","","","","","","","","CAMPBELLKIDS5@ATT.NET","CAMPBELL RYAN T","","30633","THE HORSESHOE","","WINTERS","CA","95694","","PARCEL","030280005","","","","","","","","","","","","JA:2108250903033245","YOLO:1102101329226877","","","","281.24000000000001","211.52000000000001","69.719999999999999","","0","00000000B4B8C26B","2626379888","0"
"13326","SOUTH RIVER GRIND LLC","PO BOX 286","","CLARKSBURG","CA","95612","","","","","","9162902021","","","FOOD AND BEVERAGE","5963","","","LIMITED LIABILITY CORPORATION","","","","","","","","","","","SOUTH RIVER GRIND LLC","","","","","","","","","","","","","","","","","","","","austinhill08@yahoo.com","AUSTIN HILL","","","","","","","","","","","","","","","","","","","","","","JA:2109241019123291","","","","OTHER","281.24000000000001","211.52000000000001","69.719999999999999","","0","00000000B4B8C4A7","2650062227","0"
"13346","MARJORY KAPLAN CONSULTING","27183 MACE BLVD","","EL MACERO","CA","95618","27183 MACE BLVD","","DAVIS","CA","95618","7609947766","","","HOME OCCUPATION","8742","","","SOLE PROPRIETORSHIP","","","","","","","","","","","MARJORY KAPLAN CONSULTING","","","","","","","","","","","","","1","","","","","","","marjorykaplan@gmail.com","EL MO VILLAS LLC","","27183","MACE BLVD","","DAVIS","CA","95618","","PARCEL","068310029","","","","","","","","","","","","JA:2110251102182647","CONV:180814050515001298","","","CONSULTING","281.24000000000001","211.52000000000001","69.719999999999999","","0","00000000B4B8C9D6","2676050424","0"
"13388","MAIN STAGE DAVIS","3720 MADISON AVE","SUITE 190","North Highlands","CA","95660","1605 Second Stret","","Davis","CA","95616","5302315257","","","OTHER","5999","","","CORPORATION","","","","","","","","","","(1/25/2022 2:08 PM JA)Cannabis delivery to unincorporated county","MAIN STAGE DAVIS","","","","","","","","","","","","","","","","","","","","info@mainstagesac.com","Scott Robbins","","1605","Second Stret","","Davis","CA","95616","","","","","","","","","","","","","","","JA:2201250206450481","","","","","298.44","228.72","69.719999999999999","","0","00000000B4B8D6E7","2747774202","0"
"13389","TRW UNLIMITED, INC.","6384 FREEPORT BLVD.","","SACRAMENTO","CA","95822","6384 Freeport Blvd.","","Sacramento","CA","95822","8478280051","","","OTHER","5999","","","CORPORATION","","","","","","","","","","(1/25/2022 4:02 PM JA)Cannabis delivery to unincorporated Yolo County","TRW UNLIMITED, INC.","","","","","","","","","","","","","","","","","","","","licensing@amuse.com","William Joseph Brown","","6384","Freeport Blvd.","","Sacramento","CA","95822","","","","","","","","","","","","","","","JA:2201250402120897","","","","","298.44","228.72","69.719999999999999","","0","00000000B4B8D72E","2748059908","0"
"13390","CAM","20 Blue Sky Ct.","","Sacramento","CA","95828","20 Blue Sky Ct.","","Sacramento","CA","95828","7205056212","","","OTHER","5999","","","CORPORATION","","","","","","","","","","(1/26/2022 10:21 AM JA)Cannabis Delivery within unincorporated area of County(1/26/2022 10:59 AM JA)State issued Commerical-Retail-Non-Storefront License: C9-0000074-LIC","CAM","","","","","","","","","","","","","","","","","","","","anna@camdispersary.com","Anna Willey","","20","Blue Sky Ct.","","Sacramento","CA","95828","","","","","","","","","","","","","","","JA:2201261020571411","","","","","298.44","228.72","69.719999999999999","","0","00000000B4B8D776","2748440975","0"
"13394","TWO RIVERS WELLNESS","315 N. 10TH STREET","","SACRAMENTO","CA","95811","315 N. 10TH STREET","","SACRAMENTO","CA","95811","9163890083","","","OTHER","4215","","","CORPORATION","","","","","","","","","","(1/27/2022 3:16 PM JA)Cannabis delivery to customers in unincorporated county","TWO RIVERS WELLNESS","","","","","","","","","","","","","","","","","","","","FRONTDEST@TWORIVERSSAC.COM","JUSTIN FLANERY","","315","N. 10TH STREET","","SACRAMENTO","CA","95811","","","","","","","","","","","","","","","JA:2201270315274860","","","","","298.44","228.72","69.719999999999999","","0","00000000B4B8D859","2750169908","0"
"13403","WILLIE JOHNS SMOKE HOUSE","7505 STATE HIGHWAY 16","","GUINDA","CA","95637","16870 FOREST AVE","","GUINDA","CA","95637","5108278813","","","FOOD AND BEVERAGE","5812","","","CORPORATION","","","","","","","","","","(3/8/2022 11:19 AM ET)hamburger and BBQ restaurant","WILLE JOHNS SMOKEHOUSE","","","","","","","","","","","","1","","","","","","","","sharrelldoingbusiness@gmail.com","SLAUGHTER J S & W TRUST   ESTA","","16870","FOREST AVE","","GUINDA","CA","95637","","PARCEL","060110010","","","","","","","","","","","","JA:2202111057079951","YOLO:11021013292236650","","","RESTAURANT","298.44","228.72","69.719999999999999","","0","00000000B4B8DB86","2771399274","0"
"13474","NEEM ORGANICS INC","28575 COUNTY ROAD 23","","Esparto","CA","95627","28575 CR 23","","ESPARTO","CA","95627","","","","OTHER","5191","","","CORPORATION","","","","","","","","","","(6/21/2022 11:21 AM ET)AGRICULTURE AND PACKAGING","NEEM ORGANICS INC","","","","","","","","","","","","","","","","","","","","","HATANAKA FAM TRUST","","28575","CR 23","","ESPARTO","CA","95627","","PARCEL","050020004","","","","","","","","","","","","JA:2206011049411448","YOLO:11021013292231984","","","","298.44","228.72","69.719999999999999","","0","00000000B4B44CDB","2869590232","0"
"13575","LONELY LOVE BOUTIQUE","PO BOX 1789","","Woodland","CA","95776","34612 MALLARD ST","","WOODLAND","CA","95695","","","","HOME OCCUPATION","5621","","","SOLE PROPRIETORSHIP","","","","","","","","","","(11/10/2022 3:43 PM JA)Online women's clothing store","","","","","","","","","","","","","","1","","","","","","","","LERCH FAM TRUST","","34612","MALLARD ST","","WOODLAND","CA","95695","","PARCEL","025613007","","","","","","","","","","","","JA:2211101021524435","YOLO:1102101329223934","","","MISC/OTHER","228.72","228.72","0","","0","00000000B3B60E36","3010771005","0"
"13524","OHM Solar  Solutions","","641 Entler Ave #47","Chico","CA","95928","641 Entler Ave #47","","Chico","CA","95928","5308158964","","","CONTRACTOR","1731","","","LIMITED LIABILITY CORPORATION","","","1069206","","","","","","","","OHM Solar Solutions","","1069206","C46, C10","09/30/2024","","","","","","","","","","","","","","","","erin@ohmpowerinc.com","OHM Solar Solution","","641","Entler Ave #47","","Chico","CA","95928","","","","","","","","","","","","","","","JCL:2208291101300805","","","","ELECTRICAL","298.44","228.72","69.719999999999999","","0","00000000B4B45FC8","2943337812","0"
"13527","Solgen Construction","2072 N Main St Suit 21","PO BOX 6485","Logan","UT","84341","2072 N Main St Suit 21","","Logan","UT","84341","5594626009","","","CONTRACTOR","1731","","","LIMITED LIABILITY CORPORATION","","","1053344","","","","","","","","Solgen Construction","","1053344","C10","05/31/2023","","","","","","","","","","","","","","","","permits@coreenergygroup.com","Tyson Cole Farmer","","2072","N Main St Suit 21","","Logan","UT","84341","","","","","","","","","","","","","","","JCL:2209010313034662","","","","ELECTRICAL","298.44","228.72","69.719999999999999","","0","00000000B4B460B9","2947041034","0"
